"State Code","Year","Beach ID","Beach Name","County","Beach Status","Swim Status","Reported","Posted onInternet","Published inNewspaper","Sent toPhone LIst","Announcedon Radio","Posted atthe Beach","Announcedon TV","Provided Resultson Request","Other"
"MD","2011","MD662173","Hillsmere Shores","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD662173","Hillsmere Shores","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD662173","Hillsmere Shores","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD129749","Hollywood on the Severn","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD129749","Hollywood on the Severn","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD129749","Hollywood on the Severn","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD796029","Hunters Harbor","ANNE ARUNDEL","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD796029","Hunters Harbor","ANNE ARUNDEL","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD796029","Hunters Harbor","ANNE ARUNDEL","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD305289","Idlewilde on the Bay","ANNE ARUNDEL","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD305289","Idlewilde on the Bay","ANNE ARUNDEL","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD305289","Idlewilde on the Bay","ANNE ARUNDEL","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD475646","Kurtz Beach","ANNE ARUNDEL","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD861560","Linstead","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD861560","Linstead","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD861560","Linstead","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD457942","Loch Haven","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD457942","Loch Haven","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD457942","Loch Haven","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD594055","Londontown Beach at Arundel","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD594055","Londontown Beach at Arundel","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD594055","Londontown Beach at Arundel","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD156746","Londontown Beach at Midland","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD156746","Londontown Beach at Midland","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD156746","Londontown Beach at Midland","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD133908","Londontown Beach at Silver Run","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD133908","Londontown Beach at Silver Run","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD133908","Londontown Beach at Silver Run","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD986576","Londontowne at Delmar","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD986576","Londontowne at Delmar","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD986576","Londontowne at Delmar","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD419968","Londotown Beach at Highland","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD419968","Londotown Beach at Highland","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD419968","Londotown Beach at Highland","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD242788","Long Point","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD242788","Long Point","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD242788","Long Point","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD614723","Lower Hickory Point","ANNE ARUNDEL","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD687857","Lower Magothy Beach","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD687857","Lower Magothy Beach","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD687857","Lower Magothy Beach","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD958082","Magothy Manor","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD958082","Magothy Manor","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD958082","Magothy Manor","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD726840","Manhattan Beach at Cypress Creek","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD726840","Manhattan Beach at Cypress Creek","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD726840","Manhattan Beach at Cypress Creek","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD585301","Manhattan Beach at Dividing Creek","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD585301","Manhattan Beach at Dividing Creek","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD585301","Manhattan Beach at Dividing Creek","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD214837","Mason's Beach","ANNE ARUNDEL","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD214837","Mason's Beach","ANNE ARUNDEL","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD214837","Mason's Beach","ANNE ARUNDEL","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD719498","Mayo Beach Park","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD719498","Mayo Beach Park","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD719498","Mayo Beach Park","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD388482","Moorings on the Magothy","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD388482","Moorings on the Magothy","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD388482","Moorings on the Magothy","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD729276","Mountain Point at Gibson Island","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD729276","Mountain Point at Gibson Island","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD729276","Mountain Point at Gibson Island","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD406022","North Shore","ANNE ARUNDEL","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD406022","North Shore","ANNE ARUNDEL","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD406022","North Shore","ANNE ARUNDEL","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD477760","Olde Severna Park","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD477760","Olde Severna Park","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD477760","Olde Severna Park","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD354664","Orchard Beach","ANNE ARUNDEL","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD354664","Orchard Beach","ANNE ARUNDEL","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD354664","Orchard Beach","ANNE ARUNDEL","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD143211","Oyster Harbor","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD143211","Oyster Harbor","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD143211","Oyster Harbor","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD813852","Palisades","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD813852","Palisades","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD813852","Palisades","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD805403","Pine Grove Village","ANNE ARUNDEL","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD472871","Pines on the Severn","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD472871","Pines on the Severn","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD472871","Pines on the Severn","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD295704","Ponder Cove","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD295704","Ponder Cove","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD295704","Ponder Cove","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD751009","River Club Estates","ANNE ARUNDEL","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD751009","River Club Estates","ANNE ARUNDEL","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD751009","River Club Estates","ANNE ARUNDEL","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD589475","Riverdale","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD589475","Riverdale","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD589475","Riverdale","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD841310","Rockwood Community","ANNE ARUNDEL","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD841310","Rockwood Community","ANNE ARUNDEL","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD841310","Rockwood Community","ANNE ARUNDEL","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD505637","Round Bay Main Beach","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD505637","Round Bay Main Beach","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD505637","Round Bay Main Beach","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD545156","Round Bay at Round Bay Rd.","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD545156","Round Bay at Round Bay Rd.","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD545156","Round Bay at Round Bay Rd.","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD567227","Rugby Hall","ANNE ARUNDEL","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD567227","Rugby Hall","ANNE ARUNDEL","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD987068","Sandy Point State Park East Beach","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD987068","Sandy Point State Park East Beach","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD987068","Sandy Point State Park East Beach","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD134679","Sandy Point State Park Middle Beach","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD248962","Sandy Point State Park South Beach","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD248962","Sandy Point State Park South Beach","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD248962","Sandy Point State Park South Beach","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD204289","Saunders Point","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD204289","Saunders Point","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD204289","Saunders Point","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD929192","Selby on the Bay","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD929192","Selby on the Bay","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD929192","Selby on the Bay","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD621607","Severn Grove","ANNE ARUNDEL","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD431395","Sherwood Forest Pier","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD431395","Sherwood Forest Pier","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD431395","Sherwood Forest Pier","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD570411","Sherwood Forest at Beach","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD570411","Sherwood Forest at Beach","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD570411","Sherwood Forest at Beach","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD244889","Shore Acres","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2009","MD244889","Shore Acres","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD244889","Shore Acres","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD840084","Shoreham Beach at Bayside","ANNE ARUNDEL","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2005","MD649168","Shoreham Beach at Chesapeake","ANNE ARUNDEL","Historical","Inactive","null","Yes","-","Yes","-","Yes","-","-","-"
"MD","2011","MD153645","South River Heights","ANNE ARUNDEL","Reporting","No advisory or closure","null","Yes","-","Yes","-","Yes","-","-","-"
