"State","Year","Beach ID","Beach Name","County","Tier","BeachLength (Mi)","Is BeachMonitored?","Is BeachMonitoredIrregularly?","Monitor IrregularlyComment","Swim SeasonMonitor Freq","Swim SeasonMonitor Units","Swim SeasonBeach Days","No. of DaysUnder BeachAction"
"MD","2013","MD276588","Epping Forest","Anne Arundel","1",".041","Yes","-","-","1","PER_WEEK","98","0"
"MD","2011","MD276588","Epping Forest","Anne Arundel","1",".041","Yes","-","-","1","PER_MONTH","98","0"
"MD","2010","MD276588","Epping Forest","Anne Arundel","1",".041","Yes","-","-","4","PER_MONTH","98","0"
"MD","2009","MD276588","Epping Forest","Anne Arundel","1",".041","Yes","-","-","4","PER_MONTH","105","0"
"MD","2008","MD276588","Epping Forest","Anne Arundel","1",".041","Yes","-","-","4","PER_MONTH","98","0"
"MD","2007","MD276588","Epping Forest","Anne Arundel","1",".042","Yes","-","-","4","PER_MONTH","98","0"
"MD","2006","MD276588","Epping Forest","Anne Arundel","1",".04","Yes","-","-","4","PER_MONTH","90","0"
"MD","2020","MD329092","Fort Smallwood Park","Anne Arundel","1",".229","Yes","-","-","1","PER_WEEK","91","0"
"MD","2019","MD329092","Fort Smallwood Park","Anne Arundel","1",".229","Yes","-","-","1","PER_WEEK","98","0"
"MD","2018","MD329092","Fort Smallwood Park","Anne Arundel","1",".229","Yes","-","-","1","PER_WEEK","98","3"
"MD","2017","MD329092","Fort Smallwood Park","Anne Arundel","1",".229","Yes","-","-","1","PER_WEEK","98","0"
"MD","2016","MD329092","Fort Smallwood Park","Anne Arundel","1",".229","Yes","-","-","1","PER_WEEK","98","0"
"MD","2018","MD861560","Linstead","Anne Arundel","1",".028","Yes","-","-","1","PER_WEEK","98","0"
"MD","2017","MD861560","Linstead","Anne Arundel","1",".028","Yes","-","-","1","PER_WEEK","98","0"
"MD","2016","MD861560","Linstead","Anne Arundel","1",".028","Yes","-","-","1","PER_WEEK","98","0"
"MD","2015","MD861560","Linstead","Anne Arundel","1",".028","Yes","-","-","1","PER_WEEK","105","0"
"MD","2014","MD861560","Linstead","Anne Arundel","1",".028","Yes","-","-","1","PER_WEEK","98","0"
"MD","2013","MD861560","Linstead","Anne Arundel","1",".028","Yes","-","-","1","PER_WEEK","98","0"
"MD","2011","MD861560","Linstead","Anne Arundel","1",".028","Yes","-","-","2","PER_MONTH","98","0"
"MD","2010","MD861560","Linstead","Anne Arundel","1",".028","Yes","-","-","4","PER_MONTH","98","0"
"MD","2009","MD861560","Linstead","Anne Arundel","1",".028","Yes","-","-","4","PER_MONTH","105","0"
"MD","2008","MD861560","Linstead","Anne Arundel","1",".028","Yes","-","-","4","PER_MONTH","98","0"
"MD","2007","MD861560","Linstead","Anne Arundel","1",".014","Yes","-","-","4","PER_MONTH","98","0"
"MD","2006","MD861560","Linstead","Anne Arundel","1",".02","Yes","-","-","4","PER_MONTH","90","0"
"MD","2020","MD719498","Mayo Beach Park","Anne Arundel","1",".047","Yes","-","-","1","PER_WEEK","91","0"
"MD","2019","MD719498","Mayo Beach Park","Anne Arundel","1",".047","Yes","-","-","1","PER_WEEK","98","0"
"MD","2018","MD719498","Mayo Beach Park","Anne Arundel","1",".047","Yes","-","-","1","PER_WEEK","98","0"
"MD","2017","MD719498","Mayo Beach Park","Anne Arundel","1",".047","Yes","-","-","1","PER_WEEK","98","0"
"MD","2016","MD719498","Mayo Beach Park","Anne Arundel","1",".047","Yes","-","-","1","PER_WEEK","98","0"
"MD","2015","MD719498","Mayo Beach Park","Anne Arundel","1",".047","Yes","-","-","1","PER_WEEK","105","0"
"MD","2014","MD719498","Mayo Beach Park","Anne Arundel","1",".047","Yes","-","-","1","PER_WEEK","98","0"
"MD","2013","MD719498","Mayo Beach Park","Anne Arundel","1",".047","Yes","-","-","1","PER_WEEK","98","0"
"MD","2011","MD719498","Mayo Beach Park","Anne Arundel","1",".047","Yes","-","-","2","PER_MONTH","98","0"
"MD","2010","MD719498","Mayo Beach Park","Anne Arundel","1",".047","Yes","-","-","4","PER_MONTH","98","0"
"MD","2009","MD719498","Mayo Beach Park","Anne Arundel","1",".047","Yes","-","-","4","PER_MONTH","105","0"
"MD","2008","MD719498","Mayo Beach Park","Anne Arundel","1",".047","Yes","-","-","4","PER_MONTH","98","0"
"MD","2007","MD719498","Mayo Beach Park","Anne Arundel","1",".149","Yes","-","-","4","PER_MONTH","98","0"
"MD","2006","MD719498","Mayo Beach Park","Anne Arundel","1",".04","Yes","-","-","4","PER_MONTH","90","0"
"MD","2018","MD477760","Olde Severna Park","Anne Arundel","1",".017","Yes","-","-","1","PER_WEEK","98","0"
"MD","2017","MD477760","Olde Severna Park","Anne Arundel","1",".017","Yes","-","-","1","PER_WEEK","98","0"
"MD","2016","MD477760","Olde Severna Park","Anne Arundel","1",".017","Yes","-","-","1","PER_WEEK","98","0"
"MD","2015","MD477760","Olde Severna Park","Anne Arundel","1",".017","Yes","-","-","1","PER_WEEK","105","0"
"MD","2014","MD477760","Olde Severna Park","Anne Arundel","1",".017","Yes","-","-","1","PER_WEEK","98","0"
"MD","2013","MD477760","Olde Severna Park","Anne Arundel","1",".017","Yes","-","-","1","PER_WEEK","98","0"
"MD","2011","MD477760","Olde Severna Park","Anne Arundel","1",".017","Yes","-","-","2","PER_MONTH","98","0"
"MD","2010","MD477760","Olde Severna Park","Anne Arundel","1",".017","Yes","-","-","4","PER_MONTH","98","0"
"MD","2009","MD477760","Olde Severna Park","Anne Arundel","1",".017","Yes","-","-","4","PER_MONTH","105","0"
"MD","2008","MD477760","Olde Severna Park","Anne Arundel","1",".017","Yes","-","-","4","PER_MONTH","98","0"
"MD","2007","MD477760","Olde Severna Park","Anne Arundel","1",".077","Yes","-","-","4","PER_MONTH","98","0"
"MD","2006","MD477760","Olde Severna Park","Anne Arundel","1",".01","Yes","-","-","4","PER_MONTH","90","0"
"MD","2018","MD505637","Round Bay Main Beach","Anne Arundel","1",".009","Yes","-","-","1","PER_WEEK","98","0"
"MD","2017","MD505637","Round Bay Main Beach","Anne Arundel","1",".009","Yes","-","-","1","PER_WEEK","98","0"
"MD","2016","MD505637","Round Bay Main Beach","Anne Arundel","1",".009","Yes","-","-","1","PER_WEEK","98","0"
"MD","2015","MD505637","Round Bay Main Beach","Anne Arundel","1",".009","Yes","-","-","1","PER_WEEK","105","0"
"MD","2014","MD505637","Round Bay Main Beach","Anne Arundel","1",".009","Yes","-","-","1","PER_WEEK","98","0"
"MD","2013","MD505637","Round Bay Main Beach","Anne Arundel","1",".009","Yes","-","-","1","PER_WEEK","98","0"
"MD","2011","MD505637","Round Bay Main Beach","Anne Arundel","1",".009","Yes","-","-","1","PER_WEEK","98","0"
"MD","2010","MD505637","Round Bay Main Beach","Anne Arundel","1",".009","Yes","-","-","4","PER_MONTH","98","0"
"MD","2009","MD505637","Round Bay Main Beach","Anne Arundel","1",".009","Yes","-","-","4","PER_MONTH","105","0"
"MD","2008","MD505637","Round Bay Main Beach","Anne Arundel","1",".009","Yes","-","-","4","PER_MONTH","98","0"
"MD","2007","MD505637","Round Bay Main Beach","Anne Arundel","1",".042","Yes","-","-","4","PER_MONTH","98","0"
"MD","2006","MD505637","Round Bay Main Beach","Anne Arundel","1","0","Yes","-","-","4","PER_MONTH","90","0"
"MD","2020","MD987068","Sandy Point State Park East Beach","Anne Arundel","1",".158","Yes","-","-","1","PER_WEEK","91","0"
"MD","2019","MD987068","Sandy Point State Park East Beach","Anne Arundel","1",".158","Yes","-","-","1","PER_WEEK","98","0"
"MD","2018","MD987068","Sandy Point State Park East Beach","Anne Arundel","1",".158","Yes","-","-","1","PER_WEEK","98","3"
"MD","2017","MD987068","Sandy Point State Park East Beach","Anne Arundel","1",".158","Yes","-","-","1","PER_WEEK","98","0"
"MD","2016","MD987068","Sandy Point State Park East Beach","Anne Arundel","1",".158","Yes","-","-","1","PER_WEEK","98","0"
"MD","2015","MD987068","Sandy Point State Park East Beach","Anne Arundel","1",".158","Yes","-","-","1","PER_WEEK","105","0"
"MD","2014","MD987068","Sandy Point State Park East Beach","Anne Arundel","1",".158","Yes","-","-","1","PER_WEEK","98","0"
"MD","2013","MD987068","Sandy Point State Park East Beach","Anne Arundel","1",".158","Yes","-","-","1","PER_WEEK","98","0"
"MD","2011","MD987068","Sandy Point State Park East Beach","Anne Arundel","1",".158","Yes","-","-","2","PER_MONTH","98","0"
"MD","2010","MD987068","Sandy Point State Park East Beach","Anne Arundel","1",".158","Yes","-","-","4","PER_MONTH","98","0"
"MD","2009","MD987068","Sandy Point State Park East Beach","Anne Arundel","1",".158","Yes","-","-","4","PER_MONTH","105","0"
"MD","2008","MD987068","Sandy Point State Park East Beach","Anne Arundel","1",".158","Yes","-","-","4","PER_MONTH","98","0"
"MD","2007","MD987068","Sandy Point State Park East Beach","Anne Arundel","1",".046","Yes","-","-","4","PER_MONTH","98","0"
"MD","2006","MD987068","Sandy Point State Park East Beach","Anne Arundel","1",".25","Yes","-","-","4","PER_MONTH","90","19"
"MD","2020","MD134679","Sandy Point State Park Middle Beach","Anne Arundel","1",".473","Yes","-","-","1","PER_WEEK","91","0"
"MD","2019","MD134679","Sandy Point State Park Middle Beach","Anne Arundel","1",".473","Yes","-","-","1","PER_WEEK","98","0"
"MD","2018","MD134679","Sandy Point State Park Middle Beach","Anne Arundel","1",".473","Yes","-","-","1","PER_WEEK","98","3"
"MD","2017","MD134679","Sandy Point State Park Middle Beach","Anne Arundel","1",".473","Yes","-","-","1","PER_WEEK","98","0"
"MD","2016","MD134679","Sandy Point State Park Middle Beach","Anne Arundel","1",".473","Yes","-","-","1","PER_WEEK","98","0"
"MD","2015","MD134679","Sandy Point State Park Middle Beach","Anne Arundel","1",".473","Yes","-","-","1","PER_WEEK","105","0"
"MD","2014","MD134679","Sandy Point State Park Middle Beach","Anne Arundel","1",".473","Yes","-","-","1","PER_WEEK","98","0"
"MD","2020","MD248962","Sandy Point State Park South Beach","Anne Arundel","1",".448","Yes","-","-","1","PER_WEEK","91","0"
"MD","2019","MD248962","Sandy Point State Park South Beach","Anne Arundel","1",".448","Yes","-","-","1","PER_WEEK","98","0"
"MD","2018","MD248962","Sandy Point State Park South Beach","Anne Arundel","1",".448","Yes","-","-","1","PER_WEEK","98","8"
"MD","2017","MD248962","Sandy Point State Park South Beach","Anne Arundel","1",".448","Yes","-","-","1","PER_WEEK","98","0"
"MD","2016","MD248962","Sandy Point State Park South Beach","Anne Arundel","1",".448","Yes","-","-","1","PER_WEEK","98","0"
"MD","2015","MD248962","Sandy Point State Park South Beach","Anne Arundel","1",".448","Yes","-","-","1","PER_WEEK","105","0"
"MD","2014","MD248962","Sandy Point State Park South Beach","Anne Arundel","1",".448","Yes","-","-","1","PER_WEEK","10690","0"
"MD","2013","MD248962","Sandy Point State Park South Beach","Anne Arundel","1",".448","Yes","-","-","1","PER_WEEK","98","0"
"MD","2011","MD248962","Sandy Point State Park South Beach","Anne Arundel","1",".448","Yes","-","-","2","PER_MONTH","98","0"
"MD","2010","MD248962","Sandy Point State Park South Beach","Anne Arundel","1",".448","Yes","-","-","4","PER_MONTH","98","0"
"MD","2009","MD248962","Sandy Point State Park South Beach","Anne Arundel","1",".448","Yes","-","-","4","PER_MONTH","105","0"
"MD","2008","MD248962","Sandy Point State Park South Beach","Anne Arundel","1",".448","Yes","-","-","4","PER_MONTH","98","0"
"MD","2007","MD248962","Sandy Point State Park South Beach","Anne Arundel","1",".161","Yes","-","-","4","PER_MONTH","98","0"
"MD","2006","MD248962","Sandy Point State Park South Beach","Anne Arundel","1",".76","Yes","-","-","4","PER_MONTH","90","14"
"MD","2018","MD431395","Sherwood Forest Pier","Anne Arundel","1",".038","Yes","-","-","1","PER_WEEK","98","0"
"MD","2017","MD431395","Sherwood Forest Pier","Anne Arundel","1",".038","Yes","-","-","1","PER_WEEK","98","0"
"MD","2016","MD431395","Sherwood Forest Pier","Anne Arundel","1",".038","Yes","-","-","1","PER_WEEK","98","0"
"MD","2015","MD431395","Sherwood Forest Pier","Anne Arundel","1",".038","Yes","-","-","1","PER_WEEK","105","0"
"MD","2014","MD431395","Sherwood Forest Pier","Anne Arundel","1",".038","Yes","-","-","1","PER_WEEK","98","0"
"MD","2013","MD431395","Sherwood Forest Pier","Anne Arundel","1",".038","Yes","-","-","1","PER_WEEK","98","0"
"MD","2011","MD431395","Sherwood Forest Pier","Anne Arundel","1",".038","Yes","-","-","2","PER_MONTH","98","0"
"MD","2010","MD431395","Sherwood Forest Pier","Anne Arundel","1",".038","Yes","-","-","4","PER_MONTH","98","0"
"MD","2009","MD431395","Sherwood Forest Pier","Anne Arundel","1",".038","Yes","-","-","4","PER_MONTH","105","0"
"MD","2008","MD431395","Sherwood Forest Pier","Anne Arundel","1",".038","Yes","-","-","4","PER_MONTH","98","0"
"MD","2007","MD431395","Sherwood Forest Pier","Anne Arundel","1",".028","Yes","-","-","4","PER_MONTH","98","0"
"MD","2006","MD431395","Sherwood Forest Pier","Anne Arundel","1",".03","Yes","-","-","4","PER_MONTH","90","0"
"MI","2013","MI001782","Antrim County Day Park South","Antrim","1",".242","Yes","-","-","1","PER_WEEK","67","0"
"MI","2012","MI001782","Antrim County Day Park South","Antrim","1",".242","Yes","-","-","1","PER_WEEK","105","0"
"MI","2011","MI001782","Antrim County Day Park South","Antrim","1",".242","Yes","-","-","1","PER_WEEK","101","0"
"MI","2010","MI001782","Antrim County Day Park South","Antrim","1",".242","Yes","-","-","1","PER_WEEK","66","0"
"MI","2009","MI001782","Antrim County Day Park South","Antrim","1",".242","Yes","-","-","1","PER_WEEK","68","0"
"MI","2008","MI001782","Antrim County Day Park South","Antrim","1",".242","Yes","-","-","1","PER_WEEK","70","0"
"MI","2007","MI001782","Antrim County Day Park South","Antrim","1",".242","Yes","-","-","3","PER_WEEK","67","0"
"MI","2013","MI001509","Banks Township. Park","Antrim","1",".311","Yes","-","-","1","PER_WEEK","67","0"
"MI","2012","MI001509","Banks Township. Park","Antrim","1",".311","Yes","-","-","1","PER_WEEK","105","0"
"MI","2011","MI001509","Banks Township. Park","Antrim","1",".311","Yes","-","-","1","PER_WEEK","102","0"
"MI","2010","MI001509","Banks Township. Park","Antrim","1",".311","Yes","-","-","1","PER_WEEK","66","0"
"MI","2009","MI001509","Banks Township. Park","Antrim","1",".311","Yes","-","-","1","PER_WEEK","68","0"
"MI","2008","MI001509","Banks Township. Park","Antrim","1",".311","Yes","-","-","1","PER_WEEK","70","0"
"MI","2007","MI001509","Banks Township. Park","Antrim","1",".311","Yes","-","-","3","PER_WEEK","67","2"
"MI","2006","MI001509","Banks Township. Park","Antrim","1",".311","Yes","-","-","1","PER_WEEK","67","2"
"MI","2013","MI001288","Barnes Park","Antrim","1",".263","Yes","-","-","1","PER_WEEK","67","0"
"MI","2012","MI001288","Barnes Park","Antrim","1",".263","Yes","-","-","1","PER_WEEK","105","1"
"MI","2011","MI001288","Barnes Park","Antrim","1",".263","Yes","-","-","1","PER_WEEK","102","0"
"MI","2010","MI001288","Barnes Park","Antrim","1",".263","Yes","-","-","1","PER_WEEK","66","0"
"MI","2009","MI001288","Barnes Park","Antrim","1",".263","Yes","-","-","1","PER_WEEK","68","0"
"MI","2008","MI001288","Barnes Park","Antrim","1",".263","Yes","-","-","1","PER_WEEK","70","0"
"MI","2007","MI001288","Barnes Park","Antrim","1",".263","Yes","-","-","3","PER_WEEK","67","0"
"MI","2006","MI001288","Barnes Park","Antrim","1",".263","Yes","-","-","1","PER_WEEK","67","0"
"MI","2013","MI000329","Elk Rapids","Antrim","1",".239","Yes","-","-","1","PER_WEEK","67","0"
"MI","2012","MI000329","Elk Rapids","Antrim","1",".239","Yes","-","-","1","PER_WEEK","105","0"
"MI","2011","MI000329","Elk Rapids","Antrim","1",".239","Yes","-","-","1","PER_WEEK","102","0"
"MI","2010","MI000329","Elk Rapids","Antrim","1",".239","Yes","-","-","1","PER_WEEK","105","0"
"MI","2009","MI000329","Elk Rapids","Antrim","1",".239","Yes","-","-","1","PER_WEEK","67","0"
"MI","2008","MI000329","Elk Rapids","Antrim","1",".239","Yes","-","-","1","PER_WEEK","70","0"
"MI","2007","MI000329","Elk Rapids","Antrim","1",".239","Yes","-","-","3","PER_WEEK","67","0"
"MI","2006","MI000329","Elk Rapids","Antrim","1",".239","Yes","-","-","1","PER_WEEK","67","0"
"MI","2013","MI445464","Veterans Memorial Park","Antrim","1",".199","Yes","-","-","1","PER_WEEK","67","0"
"MI","2012","MI445464","Veterans Memorial Park","Antrim","1",".199","Yes","-","-","1","PER_WEEK","105","0"
"MI","2011","MI445464","Veterans Memorial Park","Antrim","1",".199","Yes","-","-","1","PER_WEEK","102","0"
"MI","2010","MI445464","Veterans Memorial Park","Antrim","1",".199","Yes","-","-","1","PER_WEEK","66","0"
"MI","2009","MI445464","Veterans Memorial Park","Antrim","1",".199","Yes","-","-","1","PER_WEEK","68","2"
"MI","2008","MI445464","Veterans Memorial Park","Antrim","1",".199","Yes","-","-","1","PER_WEEK","70","0"
"MI","2007","MI445464","Veterans Memorial Park","Antrim","1",".199","Yes","-","-","3","PER_WEEK","67","2"
"MI","2006","MI445464","Veterans Memorial Park","Antrim","1",".199","Yes","-","-","1","PER_WEEK","67","0"
"TX","2019","TX748844","Rockport Beach Park","Aransas","1",".85","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","364","3"
"TX","2018","TX748844","Rockport Beach Park","Aransas","1",".85","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","364","37"
"TX","2017","TX748844","Rockport Beach Park","Aransas","1",".85","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","364","15"
"TX","2016","TX748844","Rockport Beach Park","Aransas","1",".85","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","37","PER_YEAR","365","58"
"TX","2015","TX748844","Rockport Beach Park","Aransas","1",".85","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","37","PER_YEAR","364","15"
"TX","2014","TX748844","Rockport Beach Park","Aransas","1",".85","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","37","PER_YEAR","364","7"
"TX","2013","TX748844","Rockport Beach Park","Aransas","1",".85","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","364","8"
"TX","2012","TX748844","Rockport Beach Park","Aransas","1",".85","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","365","11"
"TX","2011","TX748844","Rockport Beach Park","Aransas","1",".85","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","364","9"
"TX","2010","TX748844","Rockport Beach Park","Aransas","1",".85","Yes","Yes","Samples are collected weekly in March and from May to September.  Samples are collected biweekly from October to February and in April.","38","PER_YEAR","364","27"
"TX","2009","TX748844","Rockport Beach Park","Aransas","1",".885","Yes","-","-","4","PER_MONTH","364","22"
"TX","2008","TX748844","Rockport Beach Park","Aransas","1",".885","Yes","-","-","4","PER_MONTH","150","20"
"PR","2019","PR981620","MUELLE DE ARECIBO","Arecibo","1",".182","Yes","-","-","1","PER_WEEK","364","28"
"PR","2018","PR981620","MUELLE DE ARECIBO","Arecibo","1",".182","Yes","-","-","1","PER_WEEK","364","121"
"PR","2017","PR981620","MUELLE DE ARECIBO","Arecibo","1",".182","Yes","-","-","1","PER_WEEK","364","112"
"PR","2016","PR981620","MUELLE DE ARECIBO","Arecibo","1",".182","Yes","-","-","1","PER_WEEK","365","154"
